category,confidence,domain,etld1,evidence,first_seen,last_seen,recommended_action,score,shared_infrastructure_hint,sources
"['c2', 'malware']",critical,everestmt.com.br,everestmt.com.br,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'everestmt.com.br', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444233Z,2026-06-19T07:05:37.444233Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,experienceahmedabad.com,experienceahmedabad.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'experienceahmedabad.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444242Z,2026-06-19T07:05:37.444245Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,externerdatenschutzbeauftragter1.de,externerdatenschutzbeauftragter1.de,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'externerdatenschutzbeauftragter1.de', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444254Z,2026-06-19T07:05:37.444255Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,fabidi.com,fabidi.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'fabidi.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444267Z,2026-06-19T07:05:37.444268Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,fassett.com.au,fassett.com.au,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'fassett.com.au', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444280Z,2026-06-19T07:05:37.444280Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,festivaldotorresmo.com.br,festivaldotorresmo.com.br,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'festivaldotorresmo.com.br', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444291Z,2026-06-19T07:05:37.444292Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cwshealthsurvey.shop,cwshealthsurvey.shop,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cwshealthsurvey.shop', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444303Z,2026-06-19T07:05:37.444304Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cybernetron.com,cybernetron.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cybernetron.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444316Z,2026-06-19T07:05:37.444317Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dairyqueenmenuwithprices.info,dairyqueenmenuwithprices.info,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dairyqueenmenuwithprices.info', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444327Z,2026-06-19T07:05:37.444328Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,database.lupusinforum.it,lupusinforum.it,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'database.lupusinforum.it', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444338Z,2026-06-19T07:05:37.444338Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,decolecomclareza.site,decolecomclareza.site,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'decolecomclareza.site', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444349Z,2026-06-19T07:05:37.444350Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,deep4sleep.com,deep4sleep.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'deep4sleep.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444359Z,2026-06-19T07:05:37.444360Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dianastudio.at,dianastudio.at,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dianastudio.at', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444368Z,2026-06-19T07:05:37.444369Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,die-enthusiasten.de,die-enthusiasten.de,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'die-enthusiasten.de', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444383Z,2026-06-19T07:05:37.444384Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dietprepplaybook.com,dietprepplaybook.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dietprepplaybook.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444393Z,2026-06-19T07:05:37.444394Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,diolaser.com.br,diolaser.com.br,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'diolaser.com.br', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444404Z,2026-06-19T07:05:37.444405Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dnmurals.com,dnmurals.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dnmurals.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444413Z,2026-06-19T07:05:37.444414Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dolcearte.shop,dolcearte.shop,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dolcearte.shop', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444425Z,2026-06-19T07:05:37.444426Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,domarisconcepts.com,domarisconcepts.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'domarisconcepts.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444435Z,2026-06-19T07:05:37.444435Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,domiciliosdelechona.com,domiciliosdelechona.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'domiciliosdelechona.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444444Z,2026-06-19T07:05:37.444445Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dqfanfeedbackcom.store,dqfanfeedbackcom.store,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dqfanfeedbackcom.store', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444454Z,2026-06-19T07:05:37.444455Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dqfanfeedbacks.site,dqfanfeedbacks.site,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dqfanfeedbacks.site', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444553Z,2026-06-19T07:05:37.444557Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dqfanfeedbacks.store,dqfanfeedbacks.store,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dqfanfeedbacks.store', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444624Z,2026-06-19T07:05:37.444627Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dqfanfeedbacksurvey.cfd,dqfanfeedbacksurvey.cfd,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dqfanfeedbacksurvey.cfd', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444654Z,2026-06-19T07:05:37.444656Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dqfanfeedbacksurvey.online,dqfanfeedbacksurvey.online,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dqfanfeedbacksurvey.online', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444739Z,2026-06-19T07:05:37.444742Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,caminhandodeus.com.br,caminhandodeus.com.br,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'caminhandodeus.com.br', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444764Z,2026-06-19T07:05:37.444766Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cansdellsigns.com.au,cansdellsigns.com.au,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cansdellsigns.com.au', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444785Z,2026-06-19T07:05:37.444787Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,casablanca-property.com,casablanca-property.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'casablanca-property.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444805Z,2026-06-19T07:05:37.444807Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cbs-tv.com,cbs-tv.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cbs-tv.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444831Z,2026-06-19T07:05:37.444832Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,ccshdi.com,ccshdi.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ccshdi.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444850Z,2026-06-19T07:05:37.444851Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cedckenya.org,cedckenya.org,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cedckenya.org', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444868Z,2026-06-19T07:05:37.444870Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cesshealthsurvey.fit,cesshealthsurvey.fit,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cesshealthsurvey.fit', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444891Z,2026-06-19T07:05:37.444892Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,ceylonquesttravels.com,ceylonquesttravels.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ceylonquesttravels.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444909Z,2026-06-19T07:05:37.444911Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,chateaubriant-tt.fr,chateaubriant-tt.fr,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'chateaubriant-tt.fr', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444932Z,2026-06-19T07:05:37.444933Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,chickfilamenuwithprices.shop,chickfilamenuwithprices.shop,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'chickfilamenuwithprices.shop', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444951Z,2026-06-19T07:05:37.444952Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,chipotlefeedbacks.store,chipotlefeedbacks.store,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'chipotlefeedbacks.store', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.444969Z,2026-06-19T07:05:37.444970Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,cleanbooksmemoir.com,cleanbooksmemoir.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'cleanbooksmemoir.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.445003Z,2026-06-19T07:05:37.445006Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,codropssarl.com,codropssarl.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'codropssarl.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'unknown_stealer', 'reference_url': ''}}]",2026-06-19T07:05:37.445100Z,2026-06-19T07:05:37.445103Z,block_domain,100.0,False,['threatfox']
